#OTU ID	Read
Zotu1	1420
Zotu3	545
Zotu9	190
Zotu33	90
Zotu31	54
Zotu18	88
Zotu277	10
Zotu6	319
Zotu7	299
Zotu77	20
Zotu290	5
Zotu4	465
Zotu17	122
Zotu34	57
Zotu2	497
Zotu464	6
Zotu585	3
Zotu12	180
Zotu87	21
Zotu147	12
Zotu8	224
Zotu218	5
Zotu929	2
Zotu150	15
Zotu446	7
Zotu872	1
Zotu338	4
Zotu5	370
Zotu44	44
Zotu74	8
Zotu308	5
Zotu32	78
Zotu56	25
Zotu396	5
Zotu257	7
Zotu340	7
Zotu27	78
Zotu60	35
Zotu301	4
Zotu48	42
Zotu119	11
Zotu24	76
Zotu58	56
Zotu23	75
Zotu197	5
Zotu90	17
Zotu596	2
Zotu35	59
Zotu21	81
Zotu52	34
Zotu16	114
Zotu145	10
Zotu15	118
Zotu171	11
Zotu192	6
Zotu1382	2
Zotu45	48
Zotu30	70
Zotu53	29
Zotu28	66
Zotu709	2
Zotu115	12
Zotu10	154
Zotu184	2
Zotu527	4
Zotu513	8
Zotu84	22
Zotu438	6
Zotu244	8
Zotu191	9
Zotu380	8
Zotu260	8
Zotu75	25
Zotu19	87
Zotu1247	1
Zotu25	84
Zotu14	125
Zotu898	2
Zotu239	6
Zotu637	1
Zotu1074	3
Zotu98	10
Zotu955	1
Zotu29	64
Zotu50	36
Zotu567	1
Zotu62	37
Zotu20	81
Zotu37	80
Zotu302	6
Zotu59	23
Zotu927	2
Zotu11	116
Zotu1362	3
Zotu141	13
Zotu92	17
Zotu41	58
Zotu149	8
Zotu68	18
Zotu1378	2
Zotu703	2
Zotu47	37
Zotu13	125
Zotu22	96
Zotu205	15
Zotu829	4
Zotu498	3
Zotu38	52
Zotu326	4
Zotu123	13
Zotu26	70
Zotu76	19
Zotu923	2
Zotu1414	3
Zotu39	58
Zotu103	10
Zotu122	16
Zotu66	22
Zotu1279	2
Zotu51	53
Zotu802	4
Zotu163	7
Zotu530	3
Zotu42	67
Zotu578	3
Zotu88	16
Zotu777	3
Zotu866	2
Zotu216	11
Zotu665	2
Zotu773	2
Zotu925	1
Zotu387	8
Zotu910	1
Zotu309	3
Zotu687	7
Zotu131	19
Zotu40	60
Zotu457	6
Zotu151	9
Zotu581	4
Zotu1104	2
Zotu172	10
Zotu194	8
Zotu362	7
Zotu341	4
Zotu204	9
Zotu540	2
Zotu105	14
Zotu1355	1
Zotu336	5
Zotu190	8
Zotu168	15
Zotu86	18
Zotu206	5
Zotu874	1
Zotu430	4
Zotu106	21
Zotu57	32
Zotu534	3
Zotu208	10
Zotu1042	5
Zotu448	4
Zotu1330	4
Zotu93	13
Zotu804	3
Zotu1216	1
Zotu1076	5
Zotu909	3
Zotu54	25
Zotu134	19
Zotu112	8
Zotu1472	3
Zotu839	5
Zotu815	2
Zotu857	3
Zotu1095	2
Zotu258	5
Zotu424	6
Zotu49	54
Zotu110	14
Zotu96	11
Zotu43	65
Zotu343	5
Zotu404	5
Zotu367	2
Zotu139	13
Zotu274	5
Zotu100	17
Zotu133	13
Zotu212	4
Zotu70	18
Zotu963	2
Zotu125	14
Zotu659	6
Zotu1270	2
Zotu118	17
Zotu601	3
Zotu1383	1
Zotu400	8
Zotu324	6
Zotu223	8
Zotu104	15
Zotu1282	2
Zotu1030	1
Zotu71	17
Zotu63	24
Zotu943	2
Zotu173	11
Zotu1018	2
Zotu65	37
Zotu111	6
Zotu196	8
Zotu825	1
Zotu166	9
Zotu917	2
Zotu1191	3
Zotu349	2
Zotu114	11
Zotu532	6
Zotu1133	4
Zotu138	10
Zotu1443	1
Zotu345	4
Zotu99	12
Zotu770	2
Zotu78	16
Zotu73	13
Zotu847	5
Zotu554	5
Zotu64	30
Zotu563	4
Zotu865	5
Zotu604	2
Zotu740	3
Zotu81	20
Zotu490	4
Zotu188	5
Zotu953	1
Zotu1071	4
Zotu350	3
Zotu46	46
Zotu616	7
Zotu80	15
Zotu1417	2
Zotu213	9
Zotu292	7
Zotu654	2
Zotu1240	1
Zotu180	12
Zotu275	9
Zotu335	10
Zotu1199	3
Zotu108	9
Zotu1225	2
Zotu786	3
Zotu1184	2
Zotu294	6
Zotu706	1
Zotu385	1
Zotu406	11
Zotu681	2
Zotu1081	1
Zotu726	2
Zotu1052	1
Zotu97	19
Zotu272	2
Zotu161	7
Zotu298	4
Zotu226	4
Zotu678	6
Zotu403	5
Zotu674	6
Zotu1344	1
Zotu89	11
Zotu95	13
Zotu739	3
Zotu607	3
Zotu461	7
Zotu399	4
Zotu129	18
Zotu36	66
Zotu241	16
Zotu407	3
Zotu82	28
Zotu295	4
Zotu436	3
Zotu1436	4
Zotu1022	9
Zotu394	5
Zotu487	3
Zotu136	7
Zotu162	13
Zotu126	11
Zotu252	7
Zotu342	4
Zotu323	2
Zotu142	10
Zotu120	11
Zotu248	12
Zotu843	2
Zotu210	2
Zotu833	2
Zotu510	9
Zotu470	5
Zotu899	3
Zotu569	4
Zotu524	5
Zotu135	10
Zotu72	30
Zotu736	5
Zotu1322	4
Zotu591	2
Zotu368	5
Zotu165	10
Zotu646	2
Zotu201	8
Zotu595	5
Zotu594	3
Zotu402	5
Zotu933	6
Zotu466	3
Zotu945	5
Zotu1200	2
Zotu176	8
Zotu152	7
Zotu454	2
Zotu61	28
Zotu83	14
Zotu391	4
Zotu1117	1
Zotu1097	5
Zotu994	3
Zotu1426	3
Zotu231	8
Zotu754	4
Zotu233	7
Zotu1078	1
Zotu286	3
Zotu1218	7
Zotu1358	3
Zotu351	8
Zotu445	4
Zotu331	5
Zotu268	8
Zotu158	10
Zotu544	3
Zotu878	2
Zotu69	17
Zotu259	6
Zotu303	8
Zotu1359	1
Zotu992	1
Zotu334	3
Zotu358	3
Zotu124	15
Zotu423	3
Zotu347	6
Zotu287	5
Zotu568	3
Zotu1196	10
Zotu253	1
Zotu412	2
Zotu1430	4
Zotu627	3
Zotu440	6
Zotu371	5
Zotu1204	1
Zotu1260	3
Zotu91	15
Zotu734	6
Zotu146	7
Zotu159	9
Zotu102	15
Zotu183	7
Zotu55	26
Zotu224	7
Zotu1224	2
Zotu217	8
Zotu312	5
Zotu718	3
Zotu626	3
Zotu913	2
Zotu577	4
Zotu756	2
Zotu130	19
Zotu597	5
Zotu251	4
Zotu575	2
Zotu1444	1
Zotu419	5
Zotu249	8
Zotu643	7
Zotu219	6
Zotu1016	1
Zotu990	5
Zotu156	13
Zotu1035	4
Zotu916	6
Zotu488	3
Zotu1079	1
Zotu789	3
Zotu283	4
Zotu154	8
Zotu117	16
Zotu565	4
Zotu246	2
Zotu107	5
Zotu795	2
Zotu230	3
Zotu442	4
Zotu1213	5
Zotu388	7
Zotu228	7
Zotu186	10
Zotu355	13
Zotu1424	1
Zotu1194	2
Zotu282	7
Zotu1318	4
Zotu1214	1
Zotu237	3
Zotu273	4
Zotu379	9
Zotu344	5
Zotu242	3
Zotu353	4
Zotu588	3
Zotu307	6
Zotu676	1
Zotu628	2
Zotu374	5
Zotu148	12
Zotu623	1
Zotu372	3
Zotu950	1
Zotu504	3
Zotu306	7
Zotu178	10
Zotu1331	2
Zotu1289	2
Zotu664	4
Zotu144	6
Zotu143	9
Zotu182	13
Zotu635	6
Zotu882	1
Zotu109	13
Zotu790	2
Zotu1467	2
Zotu393	6
Zotu1499	2
Zotu1267	2
Zotu629	2
Zotu649	2
Zotu966	3
Zotu222	4
Zotu608	5
Zotu560	3
Zotu179	11
Zotu456	9
Zotu743	3
Zotu439	2
Zotu1155	1
Zotu320	3
Zotu330	4
Zotu653	2
Zotu884	3
Zotu755	2
Zotu1032	4
Zotu519	5
Zotu262	6
Zotu821	5
Zotu296	8
Zotu1140	5
Zotu580	1
Zotu202	7
Zotu1189	2
Zotu472	3
Zotu284	3
Zotu452	3
Zotu1283	2
Zotu954	4
Zotu669	2
Zotu1228	2
Zotu67	19
Zotu463	2
Zotu1434	2
Zotu366	5
Zotu443	6
Zotu256	6
Zotu1388	3
Zotu113	5
Zotu417	6
Zotu845	2
Zotu132	11
Zotu321	3
Zotu518	4
Zotu1169	1
Zotu1307	1
Zotu271	5
Zotu952	3
Zotu207	8
Zotu270	4
Zotu365	3
Zotu502	3
Zotu684	2
Zotu267	3
Zotu500	3
Zotu1103	2
Zotu606	3
Zotu636	1
Zotu1470	3
Zotu386	2
Zotu707	3
Zotu250	4
Zotu919	4
Zotu314	4
Zotu1394	3
Zotu361	5
Zotu85	20
Zotu310	4
Zotu762	4
Zotu988	3
Zotu645	2
Zotu557	5
Zotu153	14
Zotu234	7
Zotu1348	3
Zotu561	2
Zotu699	9
Zotu890	3
Zotu128	11
Zotu376	2
Zotu469	3
Zotu410	3
Zotu977	1
Zotu918	4
Zotu831	2
Zotu819	1
Zotu612	2
Zotu160	9
Zotu625	3
Zotu467	2
Zotu727	2
Zotu427	2
Zotu79	15
Zotu592	3
Zotu697	1
Zotu236	7
Zotu214	6
Zotu305	4
Zotu1490	1
Zotu837	1
Zotu551	3
Zotu647	4
Zotu780	1
Zotu185	10
Zotu1100	2
Zotu1007	1
Zotu281	6
Zotu852	5
Zotu289	7
Zotu638	2
Zotu1070	4
Zotu420	5
Zotu778	1
Zotu1285	1
Zotu140	8
Zotu543	4
Zotu867	2
Zotu181	9
