#OTU ID	Read
Zotu7	72
Zotu6	74
Zotu13	50
Zotu16	55
Zotu64	41
Zotu283	8
Zotu12	88
Zotu27	45
Zotu1029	5
Zotu105	12
Zotu235	12
Zotu51	42
Zotu308	2
Zotu1459	3
Zotu1	242
Zotu1791	3
Zotu863	4
Zotu256	7
Zotu20	58
Zotu14	62
Zotu609	8
Zotu128	13
Zotu4	92
Zotu169	10
Zotu91	18
Zotu746	5
Zotu1215	6
Zotu1454	4
Zotu30	37
Zotu234	9
Zotu53	32
Zotu8	108
Zotu700	3
Zotu1299	2
Zotu160	12
Zotu133	21
Zotu1436	2
Zotu1509	5
Zotu912	3
Zotu1426	5
Zotu2	221
Zotu1073	7
Zotu87	11
Zotu1916	5
Zotu41	50
Zotu780	6
Zotu1148	5
Zotu1081	3
Zotu96	17
Zotu1931	2
Zotu28	58
Zotu73	15
Zotu451	4
Zotu1214	4
Zotu1191	2
Zotu561	8
Zotu9	75
Zotu15	44
Zotu78	17
Zotu996	3
Zotu1721	2
Zotu50	30
Zotu385	7
Zotu17	50
Zotu1144	2
Zotu1596	1
Zotu33	45
Zotu26	85
Zotu513	4
Zotu1757	2
Zotu647	2
Zotu117	20
Zotu124	18
Zotu1210	1
Zotu40	25
Zotu240	8
Zotu93	8
Zotu1176	4
Zotu575	2
Zotu664	3
Zotu277	14
Zotu1094	6
Zotu204	9
Zotu67	26
Zotu156	15
Zotu381	7
Zotu462	7
Zotu54	27
Zotu149	12
Zotu270	19
Zotu1678	3
Zotu1495	1
Zotu113	11
Zotu255	6
Zotu852	1
Zotu18	50
Zotu29	28
Zotu1109	3
Zotu171	13
Zotu988	4
Zotu559	4
Zotu97	13
Zotu81	17
Zotu1013	5
Zotu1530	1
Zotu39	29
Zotu267	6
Zotu348	5
Zotu2172	4
Zotu24	48
Zotu430	4
Zotu437	5
Zotu684	2
Zotu144	15
Zotu65	25
Zotu329	4
Zotu805	4
Zotu395	6
Zotu69	20
Zotu1833	1
Zotu590	7
Zotu139	13
Zotu31	52
Zotu871	1
Zotu11	73
Zotu369	3
Zotu2125	1
Zotu397	8
Zotu668	4
Zotu320	4
Zotu290	9
Zotu387	4
Zotu104	18
Zotu173	15
Zotu161	14
Zotu10	57
