#OTU ID	Read
Zotu1	446
Zotu34	16
Zotu92	10
Zotu32	27
Zotu7	112
Zotu257	4
Zotu340	3
Zotu9	58
Zotu4	152
Zotu8	86
Zotu2	168
Zotu1378	1
Zotu6	114
Zotu38	16
Zotu3	179
Zotu77	7
Zotu33	22
Zotu10	55
Zotu12	63
Zotu308	2
Zotu28	27
Zotu48	13
Zotu24	18
Zotu218	3
Zotu115	6
Zotu31	19
Zotu929	1
Zotu464	1
Zotu180	6
Zotu57	16
Zotu567	1
Zotu654	2
Zotu1240	1
Zotu601	2
Zotu5	137
Zotu108	4
Zotu1074	1
Zotu292	5
Zotu59	6
Zotu191	3
Zotu20	26
Zotu1247	1
Zotu260	3
Zotu19	28
Zotu438	3
Zotu66	4
Zotu103	6
Zotu122	8
Zotu23	27
Zotu309	1
Zotu39	21
Zotu141	5
Zotu88	4
Zotu14	49
Zotu277	3
Zotu387	4
Zotu362	2
Zotu923	2
Zotu52	11
Zotu105	6
Zotu168	6
Zotu336	3
Zotu53	6
Zotu75	12
Zotu596	2
Zotu60	15
Zotu16	32
Zotu90	7
Zotu131	12
Zotu534	2
Zotu106	4
Zotu1076	2
Zotu13	47
Zotu47	13
Zotu18	22
Zotu96	4
Zotu43	16
Zotu150	7
Zotu367	1
Zotu30	19
Zotu138	5
Zotu49	22
Zotu1443	1
Zotu70	5
Zotu17	44
Zotu42	19
Zotu84	7
Zotu172	4
Zotu22	30
Zotu628	2
Zotu63	9
Zotu11	52
Zotu204	3
Zotu900	1
Zotu73	2
Zotu335	3
Zotu474	2
Zotu943	1
Zotu563	3
Zotu27	23
Zotu78	7
Zotu111	6
Zotu898	1
Zotu118	8
Zotu350	2
Zotu65	13
Zotu46	14
Zotu45	19
Zotu616	4
Zotu213	4
Zotu41	28
Zotu36	21
Zotu1362	2
Zotu81	7
Zotu740	2
Zotu490	1
Zotu865	2
Zotu161	2
Zotu125	4
Zotu294	2
Zotu706	1
Zotu26	21
Zotu62	12
Zotu1081	1
Zotu21	20
Zotu97	7
Zotu71	4
Zotu674	2
Zotu403	2
Zotu407	3
Zotu82	8
Zotu578	1
Zotu436	2
Zotu681	2
Zotu1436	1
Zotu1133	2
Zotu833	1
Zotu843	2
Zotu487	2
Zotu1022	3
Zotu120	3
Zotu402	2
Zotu1322	1
Zotu595	3
Zotu368	2
Zotu201	3
Zotu165	3
Zotu252	3
Zotu162	7
Zotu591	1
Zotu1097	2
