rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
Salmonella_5;size=5	1	1363	97	1363	100	95.9787	77.3	59.2
Enterococcus_4;size=4	1	1381	71	1381	100	70.9008	77.5	60
Staphylococcus_4;size=4	1	1372	472	1372	100	470.929	75.5	38.3
Bacillus_4_5;size=3	1	1370	100	1370	100	99.7285	72.5	14.7
Bacillus_7;size=2	1	1370	63	1370	100	62.8737	75.6	14.5
Escherichia_5;size=2	1	1363	72	1363	100	71.8525	76.1	17.7
Listeria_2_5;size=2	1	1370	161	1370	100	160.645	75.8	16.5
Listeria_6;size=2	1	1370	72	1370	100	71.8307	71.5	17
Bacillus_1;size=1	1	1370	26	1370	100	25.8993	70.4	14.1
Bacillus_3;size=1	1	1370	16	1370	100	15.9803	78.6	15.1
Bacillus_8;size=1	1	1370	32	1370	100	31.9511	80.7	30.4
Bacillus_9;size=1	1	1370	33	1370	100	32.7723	73.4	18.9
Escherichia_1;size=1	1	1363	37	1363	100	36.9142	75.9	60
Escherichia_2;size=1	1	1363	41	1363	100	40.8804	74.8	18
Escherichia_4;size=1	1	1363	27	1363	100	26.9773	84.4	60
Escherichia_6;size=1	1	1363	18	1363	100	17.9626	76.1	59.8
Escherichia_7;size=1	1	1363	28	1363	100	27.9648	83.7	60
Lactobacillus_1;size=1	1	1406	79	1406	100	78.8037	77.3	53.6
Lactobacillus_2;size=1	1	1396	56	1396	100	55.9126	78.5	33.6
Lactobacillus_3;size=1	1	1396	70	1396	100	69.841	72.4	28.7
Lactobacillus_4;size=1	1	1396	84	1396	100	83.8446	76.5	36.5
Lactobacillus_5;size=1	1	1396	41	1396	100	40.8646	73.4	41.9
Listeria_1;size=1	1	1370	48	1370	100	47.8993	74.8	18.5
Pseudomonas_1_2_3_4;size=1	1	1357	175	1357	100	174.559	77.5	60
Salmonella_7;size=1	1	1363	12	1363	100	11.9846	77.3	60
Staphylococcus_2;size=1	1	1372	132	1372	100	131.711	73.8	49.5
Staphylococcus_3;size=1	1	1372	97	1372	100	96.7741	75.1	40.5
