rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
Salmonella_5;size=5	1	1363	2	1363	100	1.98019	38.7	60
Enterococcus_4;size=4	1	1381	7	1381	100	6.96814	39.8	59.6
Staphylococcus_4;size=4	1	1372	4	1372	100	3.98542	39.6	25
Bacillus_4_5;size=3	1	1370	1	1369	99.927	0.99927	37.1	16
Bacillus_7;size=2	1	1370	1	1370	100	1	40	16
Escherichia_5;size=2	1	1363	1	1363	100	1	39.9	23
Listeria_2_5;size=2	1	1370	2	1370	100	2	39.9	16.5
Listeria_6;size=2	1	1370	5	1370	100	4.98905	39.7	15.6
Bacillus_8;size=1	1	1370	2	1370	100	1.99489	39.9	0
Escherichia_4;size=1	1	1363	1	1363	100	1	40	60
Escherichia_7;size=1	1	1363	1	1363	100	1	39.5	60
Lactobacillus_1;size=1	1	1406	2	1406	100	1.99004	39.9	23
Lactobacillus_2;size=1	1	1396	1	1395	99.9284	0.999284	40	32
Lactobacillus_4;size=1	1	1396	4	1396	100	3.92908	39.7	28.2
Lactobacillus_5;size=1	1	1396	3	1396	100	2.99284	39.9	42
Listeria_1;size=1	1	1370	3	1370	100	3	40	19
Bacillus_1;size=1	1	1370	0	0	0	0	0	0
Bacillus_3;size=1	1	1370	0	0	0	0	0	0
Bacillus_9;size=1	1	1370	0	0	0	0	0	0
Escherichia_1;size=1	1	1363	0	0	0	0	0	0
Escherichia_2;size=1	1	1363	0	0	0	0	0	0
Escherichia_6;size=1	1	1363	0	0	0	0	0	0
Lactobacillus_3;size=1	1	1396	0	0	0	0	0	0
Pseudomonas_1_2_3_4;size=1	1	1357	0	0	0	0	0	0
Salmonella_7;size=1	1	1363	0	0	0	0	0	0
Staphylococcus_2;size=1	1	1372	0	0	0	0	0	0
Staphylococcus_3;size=1	1	1372	0	0	0	0	0	0
